
  Energy       1     1.2565068357E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
   51   ->   128     0.00000001    17.92003344
   33   ->   164     0.00000001    30.83690277
   61   ->   109     0.00000001     7.85214514
   16   ->   140     0.00000001    28.00223424
   86   ->   163     0.00000001    25.15652328
   52   ->   112     0.00000001     9.31828310
   19   ->   138     0.00000001    26.79805251
   69   ->   150     0.00000001    23.18782703
   72   ->   141     0.00000001    20.11595635
   71   ->   148     0.00000001    22.35097117
   27   ->   154     0.00000001    29.14423028
   29   ->   196     0.00000001    41.18157766
   32   ->   125     0.00000001    20.09074412
   98   ->   116     0.00000001     6.68925593
   70   ->   106     0.00000001     6.46747998
   96   ->   115     0.00000001     6.88803938
   21   ->   178     0.00000001    38.00507842
   94   ->   161     0.00000001    24.09069517
   11   ->   167     0.00000001    36.40403390
   83   ->   139     0.00000001    18.76052740
   51   ->   115     0.00000001     9.98777091
    2   ->   173     0.00000001    40.43505215
   60   ->   153     0.00000001    24.50752189
   13   ->   175     0.00000001    38.94134012
   80   ->   126     0.00000001    15.36155128
   63   ->   126     0.00000001    16.53990925
   98   ->   113     0.00000001     5.74326270
   82   ->   111     0.00000001     7.07652391
